DateTime,CT,SRAD,TMAX,TMIN,TDEW,RELH,WSPD,P_Mesonet,WDIR,WMAX,PRES,TAIR,Irrigation,P_Mesonet,IP
9/10/2020 21:30,287.35,0,287.55,287.55,285.95,90,4,0,29,5,28.8,287.55,0,0,0
9/10/2020 21:45,287.45,0,287.55,287.55,285.95,89,5,0,41,7,28.8,287.55,0,0,0
9/10/2020 22:00,287.35,0,287.55,287.55,285.95,88,5,0,47,7,28.8,287.55,0,0,0
9/10/2020 22:15,287.35,0,287.55,287.55,285.95,89,5,0,47,7,28.8,287.55,0,0,0
9/10/2020 22:30,287.35,0,287.55,287.55,285.95,89,4,0,38,6,28.8,287.55,0,0,0
9/10/2020 22:45,287.35,0,287.55,287.55,285.95,89,5,0,39,8,28.8,287.55,0,0,0
9/10/2020 23:00,287.35,0,287.55,287.05,285.35,89,5,0.3,48,7,28.8,287.55,0,0.3,0.3
9/10/2020 23:15,287.25,0,287.05,287.05,285.95,92,5,0.3,53,6,28.8,287.05,0,0.3,0.3
9/10/2020 23:30,287.25,0,287.05,287.05,285.95,92,4,0,44,6,28.8,287.05,0,0,0
9/10/2020 23:45,287.15,0,287.05,287.05,285.95,92,4,0,42,6,28.8,287.05,0,0,0
9/11/2020 0:00,287.15,0,287.05,287.05,285.95,92,5,0,38,8,28.8,287.05,0,0,0
9/11/2020 0:15,286.95,0,287.05,287.05,285.95,92,4,0,19,8,28.8,287.05,0,0,0
9/11/2020 0:30,286.95,0,287.05,287.05,285.95,93,2,0,35,5,28.8,287.05,0,0,0
9/11/2020 0:45,286.95,0,287.05,287.05,285.95,93,4,0,49,7,28.8,287.05,0,0,0
9/11/2020 1:00,287.05,0,287.05,287.05,285.95,91,2,0,136,4,28.8,287.05,0,0,0
9/11/2020 1:15,287.05,0,287.05,287.05,285.95,93,2,0,131,3,28.8,287.05,0,0,0
9/11/2020 1:30,286.95,0,287.05,287.05,285.95,93,3,0,130,6,28.8,287.05,0,0,0
9/11/2020 1:45,286.95,0,287.05,287.05,285.95,93,3,0,136,6,28.8,287.05,0,0,0
9/11/2020 2:00,286.85,0,287.05,287.05,285.95,93,4,0,16,6,28.8,287.05,0,0,0
9/11/2020 2:15,286.95,0,287.05,287.05,285.95,93,4,0,15,5,28.8,287.05,0,0,0
9/11/2020 2:30,287.05,0,287.05,287.05,285.95,93,1,0,226,3,28.8,287.05,0,0,0
9/11/2020 2:45,287.05,0,287.05,287.05,285.95,94,2,0,321,4,28.8,287.05,0,0,0
9/11/2020 3:00,286.95,0,287.05,287.05,285.95,94,3,0,331,4,28.8,287.05,0,0,0
9/11/2020 3:15,286.95,0,287.05,287.05,286.45,95,4,0,335,5,28.8,287.05,0,0,0
9/11/2020 3:30,286.85,0,287.05,287.05,286.45,95,4,0,345,6,28.8,287.05,0,0,0
9/11/2020 3:45,286.95,0,287.05,287.05,286.45,95,3,0,344,5,28.8,287.05,0,0,0
9/11/2020 4:00,286.95,0,287.05,287.05,286.45,95,3,0,343,5,28.8,287.05,0,0,0
9/11/2020 4:15,286.95,0,287.05,287.05,285.95,92,5,0,117,11,28.8,287.05,0,0,0
9/11/2020 4:30,286.95,0,286.45,286.45,285.35,91,6,0,239,9,28.8,286.45,0,0,0
9/11/2020 4:45,286.95,0,286.45,285.95,284.85,93,8,0,353,12,28.8,285.95,0,0,0
9/11/2020 5:00,287.05,0,286.45,285.95,285.35,94,6,0,350,8,28.8,285.95,0,0,0
9/11/2020 5:15,286.95,0,286.45,286.45,285.35,93,4,0,341,6,28.8,286.45,0,0,0
9/11/2020 5:30,286.75,0,286.45,286.45,285.35,94,3,0,349,5,28.8,286.45,0,0,0
9/11/2020 5:45,286.35,0,286.45,286.45,285.35,94,4,0,340,5,28.8,286.45,0,0,0
9/11/2020 6:00,286.15,0,286.45,286.45,285.35,94,3,0,345,4,28.8,286.45,0,0,0
9/11/2020 6:15,286.15,3,286.45,286.45,285.35,94,3,0,235,4,28.8,286.45,0,0,0
9/11/2020 6:30,286.15,13,286.45,286.45,285.35,95,4,0,338,5,28.8,286.45,0,0,0
9/11/2020 6:45,286.35,15,286.45,286.45,285.35,94,3,0,331,4,28.8,286.45,0,0,0
9/11/2020 7:00,286.35,59,286.45,286.45,285.35,93,3,0,335,4,28.8,286.45,0,0,0
9/11/2020 7:15,286.35,88,286.45,286.45,285.35,91,2,0,335,3,28.8,286.45,0,0,0
9/11/2020 7:30,286.35,73,287.05,287.05,285.35,90,0,0,310,2,28.8,287.05,0,0,0
9/11/2020 7:45,286.55,67,287.05,287.05,285.35,89,1,0,46,2,28.8,287.05,0,0,0
9/11/2020 8:00,286.65,94,287.05,287.05,284.85,87,1,0,127,2,28.8,287.05,0,0,0
9/11/2020 8:15,286.85,86,287.05,287.05,284.85,87,1,0,8,4,28.8,287.05,0,0,0
9/11/2020 8:30,287.35,104,287.55,287.05,284.85,86,2,0,6,4,28.8,287.05,0,0,0
9/11/2020 8:45,287.65,139,287.55,287.55,284.85,85,2,0,114,3,28.8,287.55,0,0,0
9/11/2020 9:00,287.65,151,287.55,287.55,284.85,85,2,0,320,3,28.8,287.55,0,0,0
9/11/2020 9:15,287.85,219,287.55,287.55,285.35,84,1,0,132,2,28.8,287.55,0,0,0
9/11/2020 9:30,287.85,306,288.15,288.15,285.35,83,1,0,302,3,28.8,288.15,0,0,0
9/11/2020 9:45,287.85,266,288.75,288.15,285.35,81,2,0,266,5,28.8,288.15,0,0,0
9/11/2020 10:00,288.45,303,288.75,288.15,285.35,80,3,0,286,4,28.8,288.75,0,0,0
9/11/2020 10:15,288.75,370,288.75,288.75,285.35,80,3,0,258,5,28.8,288.75,0,0,0
9/11/2020 10:30,289.55,433,289.25,289.25,285.35,79,3,0,228,6,28.8,289.25,0,0,0
9/11/2020 10:45,290.75,607,289.85,289.25,285.35,77,3,0,238,5,28.8,289.85,0,0,0
9/11/2020 11:00,290.45,809,290.35,289.85,285.95,74,2,0,230,8,28.8,290.35,0,0,0
9/11/2020 11:15,290.85,642,290.35,290.35,285.35,74,5,0,262,7,28.8,290.35,0,0,0
9/11/2020 11:30,291.25,777,290.95,290.35,285.35,72,4,0,254,10,28.8,290.95,0,0,0
9/11/2020 11:45,291.85,827,291.45,291.45,285.95,70,4,0,211,9,28.8,291.45,0,0,0
9/11/2020 12:00,293.25,753,292.05,291.45,285.95,68,3,0,223,9,28.8,292.05,0,0,0
9/11/2020 12:15,293.95,790,292.55,292.05,285.95,67,4,0,229,10,28.7,292.05,0,0,0
9/11/2020 12:30,293.85,828,293.15,292.05,286.45,67,4,0,249,10,28.7,292.55,0,0,0
9/11/2020 12:45,293.85,903,292.55,292.55,286.45,67,6,0,246,10,28.7,292.55,0,0,0
9/11/2020 13:00,294.25,809,293.15,292.55,286.45,66,5,0,229,11,28.7,292.55,0,0,0
9/11/2020 13:15,294.55,751,293.75,293.15,286.45,66,3,0,154,8,28.7,293.15,0,0,0
9/11/2020 13:30,295.25,435,293.15,292.55,286.45,65,4,0,226,8,28.7,293.15,0,0,0
9/11/2020 13:45,294.55,436,293.75,293.15,286.45,65,5,0,206,10,28.7,293.15,0,0,0
9/11/2020 14:00,295.75,687,293.75,293.15,286.45,65,6,0,202,10,28.7,293.75,0,0,0
9/11/2020 14:15,295.45,837,294.25,293.75,287.05,64,5,0,224,10,28.7,294.25,0,0,0
9/11/2020 14:30,295.25,722,294.85,294.25,287.05,63,6,0,177,9,28.7,294.25,0,0,0
9/11/2020 14:45,294.25,735,294.85,294.85,287.55,64,7,0,184,11,28.6,294.85,0,0,0
9/11/2020 15:00,294.65,686,294.85,294.85,287.55,64,7,0,176,12,28.6,294.85,0,0,0
9/11/2020 15:15,295.35,675,294.85,294.85,287.55,64,9,0,169,14,28.6,294.85,0,0,0
9/11/2020 15:30,296.15,543,294.85,294.85,287.55,64,8,0,187,14,28.6,294.85,0,0,0
9/11/2020 15:45,295.55,474,294.85,294.85,288.15,65,7,0,183,12,28.6,294.85,0,0,0
9/11/2020 16:00,295.95,398,294.85,294.85,288.15,66,8,0,174,14,28.6,294.85,0,0,0
9/11/2020 16:15,295.85,326,294.85,294.85,288.75,68,9,0,162,14,28.6,294.85,0,0,0
9/11/2020 16:30,295.75,334,294.85,294.25,288.75,68,9,0,174,15,28.6,294.85,0,0,0
9/11/2020 16:45,295.45,356,294.85,294.25,288.15,68,9,0,174,13,28.6,294.25,0,0,0
9/11/2020 17:00,295.25,251,294.25,293.75,288.75,70,9,0,177,13,28.6,294.25,0,0,0
9/11/2020 17:15,294.85,201,293.75,293.75,288.15,71,9,0,181,13,28.6,293.75,0,0,0
9/11/2020 17:30,294.35,167,293.75,293.75,288.75,72,9,0,178,12,28.6,293.75,0,0,0
9/11/2020 17:45,294.35,101,293.15,293.15,288.75,74,9,0,164,13,28.6,293.15,0,0,0
9/11/2020 18:00,294.35,44,292.55,292.55,288.75,77,9,0,161,12,28.6,292.55,0,0,0
9/11/2020 18:15,293.85,22,292.55,292.05,288.75,80,7,0,160,9,28.6,292.05,0,0,0
9/11/2020 18:30,293.05,9,291.45,291.45,288.75,82,7,0,160,9,28.6,291.45,0,0,0
9/11/2020 18:45,292.75,2,291.45,290.95,288.75,85,7,0,153,9,28.6,290.95,0,0,0
9/11/2020 19:00,292.05,0,290.95,290.95,288.75,87,7,0,159,9,28.6,290.95,0,0,0
9/11/2020 19:15,291.25,0,290.95,290.35,288.75,87,6,0,158,8,28.6,290.95,0,0,0
9/11/2020 19:30,290.65,0,290.35,290.35,288.75,90,6,0,134,7,28.6,290.35,0,0,0
9/11/2020 19:45,290.05,0,290.35,289.85,288.75,91,6,0,130,7,28.6,290.35,0,0,0
9/11/2020 20:00,289.55,0,289.85,289.85,288.75,92,6,0,127,7,28.6,289.85,0,0,0
9/11/2020 20:15,289.35,0,289.85,289.85,288.75,92,5,0,127,6,28.6,289.85,0,0,0
9/11/2020 20:30,289.15,0,289.85,289.85,288.15,93,6,0,126,7,28.6,289.85,0,0,0
9/11/2020 20:45,288.95,0,289.85,289.85,288.15,92,6,0,123,7,28.6,289.85,0,0,0
9/11/2020 21:00,288.85,0,289.85,289.85,288.15,92,5,0,121,8,28.6,289.85,0,0,0
9/11/2020 21:15,288.75,0,289.85,289.25,288.15,92,4,0,101,6,28.6,289.85,0,0,0
9/11/2020 21:30,288.55,0,289.25,289.25,288.15,94,5,0,93,6,28.6,289.25,0,0,0
9/11/2020 21:45,288.45,0,289.25,289.25,288.15,94,5,0,107,6,28.6,289.25,0,0,0
9/11/2020 22:00,288.45,0,289.25,289.25,288.15,95,4,0,100,5,28.6,289.25,0,0,0
9/11/2020 22:15,288.25,0,289.25,289.25,288.15,95,4,0,93,6,28.6,289.25,0,0,0
9/11/2020 22:30,288.05,0,288.75,288.75,288.15,95,5,0,101,7,28.6,288.75,0,0,0
9/11/2020 22:45,288.25,0,288.75,288.75,288.15,95,6,0,121,8,28.6,288.75,0,0,0
9/11/2020 23:00,288.05,0,289.25,288.75,288.15,95,8,0,133,11,28.6,288.75,0,0,0
9/11/2020 23:15,287.95,0,289.25,289.25,288.15,95,8,0,143,11,28.6,289.25,0,0,0
9/11/2020 23:30,287.85,0,289.25,289.25,288.15,94,7,0,138,9,28.6,289.25,0,0,0
9/11/2020 23:45,287.95,0,289.25,289.25,288.15,95,8,0,137,11,28.6,289.25,0,0,0
9/12/2020 0:00,288.05,0,289.25,289.25,288.15,96,7,0,129,9,28.6,289.25,0,0,0
9/12/2020 0:15,288.25,0,288.75,288.75,288.15,96,6,0,124,9,28.6,288.75,0,0,0
9/12/2020 0:30,288.35,0,288.75,288.75,288.15,97,6,0,127,9,28.6,288.75,0,0,0
9/12/2020 0:45,288.35,0,288.75,288.75,288.15,97,7,0,140,9,28.6,288.75,0,0,0
9/12/2020 1:00,288.35,0,288.75,288.75,288.15,97,5,0,140,7,28.6,288.75,0,0,0
9/12/2020 1:15,288.35,0,288.75,288.75,288.15,97,5,0,132,6,28.6,288.75,0,0,0
9/12/2020 1:30,288.25,0,288.15,288.15,288.15,97,5,0,136,7,28.6,288.15,0,0,0
9/12/2020 1:45,288.25,0,288.15,288.15,287.55,97,5,0,135,6,28.6,288.15,0,0,0
9/12/2020 2:00,288.15,0,288.15,288.15,288.15,98,5,0,138,6,28.6,288.15,0,0,0
9/12/2020 2:15,288.05,0,288.15,288.15,288.15,98,5,0,150,6,28.6,288.15,0,0,0
9/12/2020 2:30,287.85,0,288.75,288.75,288.15,98,5,0,155,6,28.6,288.75,0,0,0
9/12/2020 2:45,287.75,0,288.75,288.15,288.15,98,5,0,147,6,28.6,288.75,0,0,0
9/12/2020 3:00,287.75,0,288.15,288.15,288.15,98,5,0,145,7,28.6,288.15,0,0,0
9/12/2020 3:15,287.85,0,288.15,288.15,288.15,98,5,0,145,7,28.6,288.15,0,0,0
9/12/2020 3:30,287.95,0,288.15,288.15,288.15,98,5,0,132,7,28.6,288.15,0,0,0
9/12/2020 3:45,288.05,0,288.15,288.15,287.55,98,6,0,131,7,28.6,288.15,0,0,0
9/12/2020 4:00,287.85,0,288.15,288.15,287.55,98,4,0,123,6,28.6,288.15,0,0,0
9/12/2020 4:15,287.75,0,287.55,287.55,287.05,98,6,0,115,7,28.6,287.55,0,0,0
9/12/2020 4:30,287.75,0,287.55,287.55,287.55,98,5,0,127,7,28.6,287.55,0,0,0
9/12/2020 4:45,287.65,0,287.55,287.55,287.55,98,4,0,117,6,28.6,287.55,0,0,0
9/12/2020 5:00,287.55,0,287.55,287.55,287.55,99,4,0,107,5,28.6,287.55,0,0,0
9/12/2020 5:15,287.55,0,287.55,287.05,287.05,99,5,0,139,6,28.6,287.55,0,0,0
9/12/2020 5:30,287.45,0,287.55,287.55,287.55,99,5,0,132,6,28.6,287.55,0,0,0
9/12/2020 5:45,287.65,0,287.55,287.55,287.55,99,4,0,130,6,28.6,287.55,0,0,0
9/12/2020 6:00,287.65,0,287.55,287.55,287.55,99,4,0,124,6,28.6,287.55,0,0,0
9/12/2020 6:15,287.35,3,287.55,287.55,287.05,99,4,0,127,5,28.6,287.55,0,0,0
9/12/2020 6:30,287.15,15,287.55,287.55,287.55,99,3,0,123,5,28.6,287.55,0,0,0
9/12/2020 6:45,287.35,33,288.15,287.55,287.55,99,5,0.3,118,7,28.6,287.55,0,0.3,0.3
9/12/2020 7:00,287.35,53,288.15,288.15,288.15,99,5,0,151,8,28.6,288.15,0,0,0
9/12/2020 7:15,287.25,74,288.75,288.15,288.15,99,5,0,146,7,28.6,288.15,0,0,0
9/12/2020 7:30,287.15,104,288.75,288.75,288.75,99,5,0,165,7,28.6,288.75,0,0,0
9/12/2020 7:45,287.05,131,288.75,288.75,288.75,99,3,0,171,6,28.6,288.75,0,0,0
9/12/2020 8:00,287.55,161,289.25,289.25,289.25,99,3,0,187,4,28.6,289.25,0,0,0
9/12/2020 8:15,288.15,181,289.25,289.25,289.25,99,3,0,222,5,28.6,289.25,0,0,0
9/12/2020 8:30,288.55,197,289.85,289.25,289.25,99,4,0,226,6,28.6,289.85,0,0,0
9/12/2020 8:45,289.05,223,289.85,289.85,289.85,99,4,0,244,7,28.6,289.85,0,0,0
9/12/2020 9:00,289.45,257,290.35,289.85,289.85,99,4,0,262,6,28.6,289.85,0,0,0
9/12/2020 9:15,289.95,277,290.35,289.85,289.85,99,3,0,263,7,28.6,290.35,0,0,0
9/12/2020 9:30,290.45,370,290.35,290.35,290.35,98,3,0,225,6,28.6,290.35,0,0,0
9/12/2020 9:45,290.85,393,290.95,290.95,290.35,98,3,0,221,5,28.6,290.95,0,0,0
9/12/2020 10:00,291.15,469,291.45,290.95,290.95,97,2,0,257,5,28.6,291.45,0,0,0
9/12/2020 10:15,291.65,513,291.45,291.45,290.95,95,2,0,269,4,28.6,291.45,0,0,0
9/12/2020 10:30,292.05,535,292.05,291.45,289.85,89,2,0,220,5,28.6,292.05,0,0,0
9/12/2020 10:45,292.85,557,292.55,292.05,289.85,85,2,0,207,6,28.6,292.55,0,0,0
9/12/2020 11:00,293.45,589,294.25,292.55,289.85,82,2,0,162,4,28.6,293.15,0,0,0
9/12/2020 11:15,293.75,605,294.85,294.25,290.95,79,1,0,105,4,28.6,294.25,0,0,0
9/12/2020 11:30,294.05,636,295.35,294.85,290.95,77,2,0,82,4,28.6,294.85,0,0,0
9/12/2020 11:45,294.45,655,295.95,295.35,290.95,74,1,0,140,4,28.6,295.95,0,0,0
9/12/2020 12:00,295.25,657,296.45,296.45,290.95,71,3,0,171,6,28.6,296.45,0,0,0
9/12/2020 12:15,295.95,664,297.05,297.05,290.95,70,4,0,174,9,28.6,297.05,0,0,0
9/12/2020 12:30,296.35,677,297.55,297.05,290.95,68,6,0,185,9,28.5,297.05,0,0,0
9/12/2020 12:45,296.75,680,297.55,297.55,290.95,67,6,0,178,8,28.5,297.55,0,0,0
9/12/2020 13:00,297.15,676,298.75,298.15,291.45,65,6,0,164,9,28.5,298.15,0,0,0
9/12/2020 13:15,297.55,660,298.75,298.75,290.95,62,4,0,166,7,28.5,298.75,0,0,0
9/12/2020 13:30,297.75,653,298.75,298.75,290.95,61,5,0,187,8,28.5,298.75,0,0,0
9/12/2020 13:45,297.95,637,299.25,298.75,290.95,60,5,0,182,8,28.5,299.25,0,0,0
9/12/2020 14:00,298.25,628,299.25,299.25,290.35,59,5,0,183,10,28.5,299.25,0,0,0
9/12/2020 14:15,298.45,595,299.25,299.25,290.95,60,5,0,191,9,28.5,299.25,0,0,0
9/12/2020 14:30,298.65,560,299.85,299.85,290.95,59,5,0,175,9,28.5,299.85,0,0,0
9/12/2020 14:45,298.45,531,299.85,299.85,290.95,58,4,0,170,8,28.5,299.85,0,0,0
9/12/2020 15:00,298.75,487,299.85,299.85,291.45,60,5,0,155,8,28.5,299.85,0,0,0
9/12/2020 15:15,298.95,474,300.35,299.85,291.45,59,4,0,171,8,28.5,299.85,0,0,0
9/12/2020 15:30,299.05,460,300.35,300.35,291.45,59,4,0,156,8,28.5,300.35,0,0,0
9/12/2020 15:45,299.15,445,300.35,300.35,291.45,59,4,0,147,8,28.5,300.35,0,0,0
9/12/2020 16:00,299.05,389,300.35,300.35,291.45,59,4,0,164,8,28.5,300.35,0,0,0
9/12/2020 16:15,298.95,331,299.85,299.85,291.45,60,5,0,177,9,28.5,299.85,0,0,0
9/12/2020 16:30,299.05,277,299.85,299.85,291.45,60,5,0,166,9,28.5,299.85,0,0,0
9/12/2020 16:45,299.35,235,299.85,299.85,291.45,61,5,0,163,8,28.5,299.85,0,0,0
9/12/2020 17:00,299.25,193,299.85,299.25,292.05,63,7,0,154,9,28.5,299.25,0,0,0
9/12/2020 17:15,299.05,151,299.25,299.25,292.05,65,6,0,148,9,28.5,299.25,0,0,0
9/12/2020 17:30,298.75,115,298.75,298.75,292.55,68,5,0,141,7,28.5,298.75,0,0,0
9/12/2020 17:45,298.55,83,298.75,298.15,292.55,72,5,0,141,6,28.5,298.15,0,0,0
9/12/2020 18:00,298.15,51,297.55,297.55,293.15,76,4,0,138,5,28.5,297.55,0,0,0
9/12/2020 18:15,297.75,27,297.55,297.05,293.15,79,4,0,129,5,28.5,297.05,0,0,0
9/12/2020 18:30,297.35,8,296.45,296.45,293.15,82,5,0,131,6,28.5,296.45,0,0,0
9/12/2020 18:45,296.85,1,295.95,295.95,293.15,83,6,0,120,7,28.5,295.95,0,0,0
9/12/2020 19:00,296.15,0,295.95,295.95,293.15,84,6,0,112,7,28.5,295.95,0,0,0
9/12/2020 19:15,295.45,0,295.35,295.35,292.55,85,6,0,112,7,28.5,295.35,0,0,0
9/12/2020 19:30,294.85,0,295.35,294.85,293.15,88,5,0,87,6,28.5,294.85,0,0,0
9/12/2020 19:45,294.15,0,294.85,294.85,293.15,90,6,0,98,7,28.5,294.85,0,0,0
9/12/2020 20:00,293.55,0,294.85,294.85,292.55,88,6,0,109,7,28.5,294.85,0,0,0
9/12/2020 20:15,293.35,0,294.85,294.25,292.55,89,6,0,91,7,28.5,294.25,0,0,0
9/12/2020 20:30,293.25,0,294.25,294.25,292.55,90,6,0,93,7,28.5,294.25,0,0,0
9/12/2020 20:45,293.05,0,293.75,293.75,292.55,91,6,0,89,6,28.6,293.75,0,0,0
9/12/2020 21:00,292.95,0,294.25,293.75,292.55,91,5,0,98,6,28.6,294.25,0,0,0
9/12/2020 21:15,292.85,0,294.25,294.25,292.55,89,6,0,109,6,28.6,294.25,0,0,0
9/12/2020 21:30,292.65,0,294.25,294.25,292.05,89,6,0,108,7,28.6,294.25,0,0,0
9/12/2020 21:45,292.65,0,293.75,293.75,292.05,90,6,0,110,7,28.6,293.75,0,0,0
9/12/2020 22:00,292.45,0,293.75,293.75,292.05,91,6,0,103,8,28.6,293.75,0,0,0
9/12/2020 22:15,292.15,0,293.75,293.75,292.05,91,7,0,105,8,28.6,293.75,0,0,0
9/12/2020 22:30,292.05,0,293.75,293.15,292.05,91,6,0,107,7,28.6,293.15,0,0,0
9/12/2020 22:45,292.05,0,293.15,293.15,292.05,93,6,0,101,7,28.6,293.15,0,0,0
9/12/2020 23:00,291.85,0,292.55,292.55,291.45,93,6,0,110,7,28.6,292.55,0,0,0
9/12/2020 23:15,292.05,0,292.55,292.55,291.45,94,5,0,96,6,28.6,292.55,0,0,0
9/12/2020 23:30,292.05,0,292.55,292.05,291.45,94,6,0,86,7,28.6,292.05,0,0,0
9/12/2020 23:45,291.85,0,292.05,292.05,290.95,95,6,0,83,8,28.6,292.05,0,0,0
9/13/2020 0:00,291.85,0,292.05,292.05,291.45,95,6,0,93,6,28.6,292.05,0,0,0
9/13/2020 0:15,291.55,0,292.05,292.05,290.95,95,6,0,96,7,28.6,292.05,0,0,0
9/13/2020 0:30,291.35,0,292.05,292.05,290.95,95,6,0,90,7,28.6,292.05,0,0,0
9/13/2020 0:45,291.45,0,292.05,292.05,290.95,95,6,0,88,7,28.6,292.05,0,0,0
9/13/2020 1:00,291.35,0,291.45,291.45,290.95,95,7,0,84,8,28.6,291.45,0,0,0
9/13/2020 1:15,291.05,0,291.45,291.45,290.95,96,6,0,86,6,28.6,291.45,0,0,0
9/13/2020 1:30,291.05,0,291.45,291.45,290.95,96,6,0,92,7,28.6,291.45,0,0,0
9/13/2020 1:45,290.95,0,291.45,290.95,290.95,96,6,0,78,6,28.6,291.45,0,0,0
9/13/2020 2:00,290.95,0,290.95,290.95,290.35,97,5,0,83,5,28.6,290.95,0,0,0
9/13/2020 2:15,290.95,0,290.95,290.95,290.35,97,4,0,85,5,28.6,290.95,0,0,0
9/13/2020 2:30,290.75,0,290.95,290.95,290.35,97,4,0,77,5,28.6,290.95,0,0,0
9/13/2020 2:45,290.55,0,290.95,290.35,290.35,97,4,0,64,4,28.6,290.95,0,0,0
9/13/2020 3:00,290.55,0,290.95,290.35,289.85,97,4,0,42,6,28.6,290.35,0,0,0
9/13/2020 3:15,290.15,0,290.35,290.35,289.85,97,4,0,37,6,28.6,290.35,0,0,0
9/13/2020 3:30,290.05,0,290.95,290.35,290.35,98,4,0,48,5,28.6,290.95,0,0,0
9/13/2020 3:45,289.65,0,290.95,290.35,290.35,98,4,0,38,5,28.6,290.35,0,0,0
9/13/2020 4:00,289.35,0,290.35,290.35,290.35,98,4,0,39,5,28.6,290.35,0,0,0
9/13/2020 4:15,289.25,0,290.95,290.95,290.35,98,3,0,38,5,28.6,290.95,0,0,0
9/13/2020 4:30,289.15,0,290.95,290.35,290.35,98,4,0,35,5,28.6,290.35,0,0,0
9/13/2020 4:45,289.05,0,290.35,289.85,289.85,98,3,0,26,4,28.6,289.85,0,0,0
9/13/2020 5:00,289.05,0,289.85,289.25,289.25,98,3,0,16,4,28.6,289.85,0,0,0
9/13/2020 5:15,288.95,0,289.25,289.25,288.75,98,4,0,357,5,28.6,289.25,0,0,0
9/13/2020 5:30,288.95,0,289.25,289.25,288.75,98,5,0,355,5,28.6,289.25,0,0,0
9/13/2020 5:45,288.65,0,289.25,289.25,288.75,98,4,0,355,6,28.6,289.25,0,0,0
9/13/2020 6:00,288.45,0,289.25,289.25,288.75,98,3,0,349,4,28.6,289.25,0,0,0
9/13/2020 6:15,288.35,4,288.75,288.75,288.75,98,3,0,349,4,28.6,288.75,0,0,0
9/13/2020 6:30,288.35,19,288.75,288.75,288.75,98,4,0,347,4,28.6,288.75,0,0,0
9/13/2020 6:45,288.35,42,289.25,289.25,288.75,98,4,0,348,4,28.6,289.25,0,0,0
9/13/2020 7:00,288.35,71,289.85,289.25,289.25,98,4,0,345,5,28.6,289.85,0,0,0
9/13/2020 7:15,288.15,110,290.35,289.85,289.85,98,3,0,347,4,28.7,290.35,0,0,0
9/13/2020 7:30,288.15,139,290.95,290.95,290.35,98,1,0,138,3,28.7,290.95,0,0,0
9/13/2020 7:45,288.45,197,292.05,291.45,291.45,97,3,0,41,6,28.7,292.05,0,0,0
9/13/2020 8:00,288.85,242,293.15,292.55,292.05,96,5,0,43,7,28.7,293.15,0,0,0
9/13/2020 8:15,289.45,279,293.75,293.15,292.55,94,4,0,39,6,28.7,293.15,0,0,0
9/13/2020 8:30,290.25,366,294.25,293.75,292.55,93,5,0,34,8,28.7,293.75,0,0,0
9/13/2020 8:45,291.05,446,294.85,294.25,293.15,91,6,0,35,7,28.7,294.85,0,0,0
9/13/2020 9:00,292.15,412,295.35,294.85,293.75,90,6,0,38,7,28.7,295.35,0,0,0
9/13/2020 9:15,292.95,456,295.95,295.35,293.75,88,6,0,33,8,28.7,295.35,0,0,0
9/13/2020 9:30,293.55,550,296.45,295.95,293.75,87,6,0,34,8,28.7,296.45,0,0,0
9/13/2020 9:45,294.25,592,297.05,296.45,294.25,84,5,0,34,8,28.7,297.05,0,0,0
9/13/2020 10:00,295.35,625,297.55,297.55,294.25,82,5,0,33,9,28.7,297.55,0,0,0
9/13/2020 10:15,295.55,658,298.15,297.55,294.25,79,5,0,48,9,28.7,298.15,0,0,0
9/13/2020 10:30,296.25,696,298.75,298.15,294.25,77,7,0,42,11,28.7,298.15,0,0,0
9/13/2020 10:45,296.85,726,298.75,298.75,294.25,76,7,0,52,12,28.7,298.75,0,0,0
9/13/2020 11:00,297.75,766,299.25,298.75,293.75,73,8,0,60,12,28.7,298.75,0,0,0
9/13/2020 11:15,298.35,655,299.25,299.25,293.75,72,8,0,75,14,28.7,299.25,0,0,0
9/13/2020 11:30,299.05,767,299.85,299.25,293.75,69,7,0,72,13,28.7,299.85,0,0,0
9/13/2020 11:45,299.05,746,299.85,299.85,292.55,66,8,0,77,13,28.7,299.85,0,0,0
9/13/2020 12:00,299.35,813,299.85,299.85,292.55,63,8,0,81,13,28.7,299.85,0,0,0
9/13/2020 12:15,299.55,828,300.35,299.85,292.55,63,6,0,88,10,28.7,300.35,0,0,0
9/13/2020 12:30,299.75,730,300.35,300.35,293.15,65,7,0,70,13,28.7,300.35,0,0,0
9/13/2020 12:45,299.65,850,300.95,300.35,292.55,63,7,0,79,12,28.7,300.35,0,0,0
9/13/2020 13:00,299.75,674,300.35,300.35,292.55,62,5,0,57,9,28.7,300.35,0,0,0
9/13/2020 13:15,299.95,517,300.95,300.35,292.55,62,5,0,78,11,28.7,300.95,0,0,0
9/13/2020 13:30,300.55,686,300.95,300.95,292.05,58,6,0,89,12,28.7,300.95,0,0,0
9/13/2020 13:45,300.25,784,301.45,300.95,292.05,58,6,0,73,11,28.7,301.45,0,0,0
9/13/2020 14:00,300.95,688,301.45,300.95,292.05,56,6,0,72,10,28.6,301.45,0,0,0
9/13/2020 14:15,300.35,734,301.45,301.45,291.45,55,6,0,51,11,28.6,301.45,0,0,0
9/13/2020 14:30,299.95,687,301.45,301.45,292.05,55,6,0,76,9,28.6,301.45,0,0,0
9/13/2020 14:45,300.15,645,302.05,301.45,292.05,55,6,0,74,10,28.6,301.45,0,0,0
